store,sku,date,amount_miss_sales
18,100630105000002,2021-05-08,2
180,100630105000002,2021-05-08,0
181,100630105000002,2021-05-08,0
182,100630105000002,2021-05-08,0
183,100630105000002,2021-05-08,0
184,100630105000002,2021-05-08,0
185,100630105000002,2021-05-08,0
186,100630105000002,2021-05-08,0
188,100630105000002,2021-05-08,0
189,100630105000002,2021-05-08,0
201,100630105000002,2021-05-08,0
202,100630105000002,2021-05-08,0
203,100630105000002,2021-05-08,0
21,100630105000002,2021-05-08,0
213,100630105000002,2021-05-08,0
214,100630105000002,2021-05-08,0
215,100630105000002,2021-05-08,0
216,100630105000002,2021-05-08,0
217,100630105000002,2021-05-08,0
218,100630105000002,2021-05-08,0
219,100630105000002,2021-05-08,0
22,100630105000002,2021-05-08,0
221,100630105000002,2021-05-08,0
26,100630105000002,2021-05-08,0
27,100630105000002,2021-05-08,0
28,100630105000002,2021-05-08,0
29,100630105000002,2021-05-08,0
3,100630105000002,2021-05-08,0
3005,100630105000002,2021-05-08,0
3202,100630105000002,2021-05-08,0
3205,100630105000002,2021-05-08,0
3208,100630105000002,2021-05-08,0
3245,100630105000002,2021-05-08,0
35,100630105000002,2021-05-08,0
36,100630105000002,2021-05-08,0
37,100630105000002,2021-05-08,0
4,100630105000002,2021-05-08,0
4104,100630105000002,2021-05-08,0
4123,100630105000002,2021-05-08,0
4129,100630105000002,2021-05-08,0
4133,100630105000002,2021-05-08,0
4134,100630105000002,2021-05-08,0
42,100630105000002,2021-05-08,0
43,100630105000002,2021-05-08,0
44,100630105000002,2021-05-08,0
45,100630105000002,2021-05-08,0
46,100630105000002,2021-05-08,0
47,100630105000002,2021-05-08,0
4803,100630105000002,2021-05-08,0
4805,100630105000002,2021-05-08,0
4904,100630105000002,2021-05-08,0
4906,100630105000002,2021-05-08,0
5,100630105000002,2021-05-08,0
50,100630105000002,2021-05-08,0
51,100630105000002,2021-05-08,0
52,100630105000002,2021-05-08,0
55,100630105000002,2021-05-08,0
56,100630105000002,2021-05-08,0
57,100630105000002,2021-05-08,0
61,100630105000002,2021-05-08,0
63,100630105000002,2021-05-08,0
64,100630105000002,2021-05-08,0
67,100630105000002,2021-05-08,0
68,100630105000002,2021-05-08,0
69,100630105000002,2021-05-08,0
7,100630105000002,2021-05-08,0
73,100630105000002,2021-05-08,0
74,100630105000002,2021-05-08,0
76,100630105000002,2021-05-08,1
79,100630105000002,2021-05-08,0
8,100630105000002,2021-05-08,0
81,100630105000002,2021-05-08,0
82,100630105000002,2021-05-08,1
84,100630105000002,2021-05-08,0
85,100630105000002,2021-05-08,0
88,100630105000002,2021-05-08,0
89,100630105000002,2021-05-08,0
90,100630105000002,2021-05-08,0
91,100630105000002,2021-05-08,3
95,100630105000002,2021-05-08,0
96,100630105000002,2021-05-08,1
99,100630105000002,2021-05-08,1
220,100630105000002,2021-05-08,0
225,100630105000002,2021-05-08,0
10,100630105000002,2021-05-09,0
100,100630105000002,2021-05-09,1
104,100630105000002,2021-05-09,0
105,100630105000002,2021-05-09,0
106,100630105000002,2021-05-09,0
109,100630105000002,2021-05-09,2
11,100630105000002,2021-05-09,0
114,100630105000002,2021-05-09,0
117,100630105000002,2021-05-09,0
119,100630105000002,2021-05-09,0
121,100630105000002,2021-05-09,0
122,100630105000002,2021-05-09,0
123,100630105000002,2021-05-09,0
130,100630105000002,2021-05-09,0
133,100630105000002,2021-05-09,0
135,100630105000002,2021-05-09,0
136,100630105000002,2021-05-09,0
141,100630105000002,2021-05-09,1
143,100630105000002,2021-05-09,0
144,100630105000002,2021-05-09,0
147,100630105000002,2021-05-09,0
149,100630105000002,2021-05-09,0
15,100630105000002,2021-05-09,0
150,100630105000002,2021-05-09,0
152,100630105000002,2021-05-09,0
156,100630105000002,2021-05-09,0
159,100630105000002,2021-05-09,0
160,100630105000002,2021-05-09,0
162,100630105000002,2021-05-09,0
163,100630105000002,2021-05-09,0
164,100630105000002,2021-05-09,0
166,100630105000002,2021-05-09,0
167,100630105000002,2021-05-09,0
168,100630105000002,2021-05-09,0
170,100630105000002,2021-05-09,1
171,100630105000002,2021-05-09,0
172,100630105000002,2021-05-09,0
173,100630105000002,2021-05-09,0
174,100630105000002,2021-05-09,0
175,100630105000002,2021-05-09,0
179,100630105000002,2021-05-09,0
18,100630105000002,2021-05-09,2
180,100630105000002,2021-05-09,0
181,100630105000002,2021-05-09,0
182,100630105000002,2021-05-09,0
183,100630105000002,2021-05-09,0
184,100630105000002,2021-05-09,0
185,100630105000002,2021-05-09,0
186,100630105000002,2021-05-09,0
188,100630105000002,2021-05-09,0
189,100630105000002,2021-05-09,0
201,100630105000002,2021-05-09,0
202,100630105000002,2021-05-09,0
203,100630105000002,2021-05-09,0
21,100630105000002,2021-05-09,0
213,100630105000002,2021-05-09,0
214,100630105000002,2021-05-09,0
215,100630105000002,2021-05-09,0
216,100630105000002,2021-05-09,0
217,100630105000002,2021-05-09,0
218,100630105000002,2021-05-09,0
219,100630105000002,2021-05-09,0
22,100630105000002,2021-05-09,0
221,100630105000002,2021-05-09,0
26,100630105000002,2021-05-09,0
27,100630105000002,2021-05-09,0
28,100630105000002,2021-05-09,0
29,100630105000002,2021-05-09,0
3,100630105000002,2021-05-09,0
3005,100630105000002,2021-05-09,0
3202,100630105000002,2021-05-09,0
3205,100630105000002,2021-05-09,0
3208,100630105000002,2021-05-09,0
3245,100630105000002,2021-05-09,0
35,100630105000002,2021-05-09,0
36,100630105000002,2021-05-09,0
37,100630105000002,2021-05-09,0
4,100630105000002,2021-05-09,0
4104,100630105000002,2021-05-09,0
4123,100630105000002,2021-05-09,0
4129,100630105000002,2021-05-09,0
4133,100630105000002,2021-05-09,0
4134,100630105000002,2021-05-09,0
42,100630105000002,2021-05-09,0
43,100630105000002,2021-05-09,0
44,100630105000002,2021-05-09,0
45,100630105000002,2021-05-09,0
46,100630105000002,2021-05-09,0
47,100630105000002,2021-05-09,0
4803,100630105000002,2021-05-09,0
4805,100630105000002,2021-05-09,0
4904,100630105000002,2021-05-09,0
4906,100630105000002,2021-05-09,0
5,100630105000002,2021-05-09,0
50,100630105000002,2021-05-09,0
51,100630105000002,2021-05-09,0
52,100630105000002,2021-05-09,0
55,100630105000002,2021-05-09,0
56,100630105000002,2021-05-09,0
57,100630105000002,2021-05-09,0
61,100630105000002,2021-05-09,0
63,100630105000002,2021-05-09,0
64,100630105000002,2021-05-09,0
67,100630105000002,2021-05-09,0
68,100630105000002,2021-05-09,0
69,100630105000002,2021-05-09,0
7,100630105000002,2021-05-09,0
73,100630105000002,2021-05-09,0
74,100630105000002,2021-05-09,0
76,100630105000002,2021-05-09,1
79,100630105000002,2021-05-09,0
8,100630105000002,2021-05-09,0
81,100630105000002,2021-05-09,0
82,100630105000002,2021-05-09,1
84,100630105000002,2021-05-09,0
85,100630105000002,2021-05-09,0
88,100630105000002,2021-05-09,0
89,100630105000002,2021-05-09,0
90,100630105000002,2021-05-09,0
91,100630105000002,2021-05-09,3
95,100630105000002,2021-05-09,0
96,100630105000002,2021-05-09,1
99,100630105000002,2021-05-09,1
220,100630105000002,2021-05-09,0
225,100630105000002,2021-05-09,0
10,100630105000002,2021-05-10,0
100,100630105000002,2021-05-10,1
104,100630105000002,2021-05-10,0
105,100630105000002,2021-05-10,0
106,100630105000002,2021-05-10,0
109,100630105000002,2021-05-10,2
11,100630105000002,2021-05-10,0
114,100630105000002,2021-05-10,0
117,100630105000002,2021-05-10,0
119,100630105000002,2021-05-10,0
121,100630105000002,2021-05-10,0
122,100630105000002,2021-05-10,0
123,100630105000002,2021-05-10,0
130,100630105000002,2021-05-10,0
133,100630105000002,2021-05-10,0
135,100630105000002,2021-05-10,0
136,100630105000002,2021-05-10,0
141,100630105000002,2021-05-10,1
143,100630105000002,2021-05-10,0
144,100630105000002,2021-05-10,0
147,100630105000002,2021-05-10,0
149,100630105000002,2021-05-10,0
15,100630105000002,2021-05-10,0
150,100630105000002,2021-05-10,0
152,100630105000002,2021-05-10,0
156,100630105000002,2021-05-10,0
159,100630105000002,2021-05-10,0
160,100630105000002,2021-05-10,0
162,100630105000002,2021-05-10,0
163,100630105000002,2021-05-10,0
164,100630105000002,2021-05-10,0
166,100630105000002,2021-05-10,0
167,100630105000002,2021-05-10,0
168,100630105000002,2021-05-10,0
170,100630105000002,2021-05-10,1
171,100630105000002,2021-05-10,0
172,100630105000002,2021-05-10,0
173,100630105000002,2021-05-10,0
174,100630105000002,2021-05-10,0
175,100630105000002,2021-05-10,0
179,100630105000002,2021-05-10,0
18,100630105000002,2021-05-10,2
180,100630105000002,2021-05-10,0
181,100630105000002,2021-05-10,0
182,100630105000002,2021-05-10,0
183,100630105000002,2021-05-10,0
184,100630105000002,2021-05-10,0
185,100630105000002,2021-05-10,0
186,100630105000002,2021-05-10,0
188,100630105000002,2021-05-10,0
189,100630105000002,2021-05-10,0
201,100630105000002,2021-05-10,0
202,100630105000002,2021-05-10,0
203,100630105000002,2021-05-10,0
21,100630105000002,2021-05-10,0
213,100630105000002,2021-05-10,0
214,100630105000002,2021-05-10,0
215,100630105000002,2021-05-10,0
216,100630105000002,2021-05-10,0
217,100630105000002,2021-05-10,0
218,100630105000002,2021-05-10,0
219,100630105000002,2021-05-10,0
22,100630105000002,2021-05-10,0
221,100630105000002,2021-05-10,0
26,100630105000002,2021-05-10,0
27,100630105000002,2021-05-10,0
28,100630105000002,2021-05-10,0
29,100630105000002,2021-05-10,0
3,100630105000002,2021-05-10,0
3005,100630105000002,2021-05-10,0
3202,100630105000002,2021-05-10,0
3205,100630105000002,2021-05-10,0
3208,100630105000002,2021-05-10,0
3245,100630105000002,2021-05-10,0
35,100630105000002,2021-05-10,0
36,100630105000002,2021-05-10,0
37,100630105000002,2021-05-10,0
4,100630105000002,2021-05-10,0
4104,100630105000002,2021-05-10,0
4123,100630105000002,2021-05-10,0
4129,100630105000002,2021-05-10,0
4133,100630105000002,2021-05-10,0
4134,100630105000002,2021-05-10,0
42,100630105000002,2021-05-10,0
43,100630105000002,2021-05-10,0
44,100630105000002,2021-05-10,0
45,100630105000002,2021-05-10,0
46,100630105000002,2021-05-10,0
47,100630105000002,2021-05-10,0
4803,100630105000002,2021-05-10,1
4805,100630105000002,2021-05-10,0
4904,100630105000002,2021-05-10,0
4906,100630105000002,2021-05-10,0
5,100630105000002,2021-05-10,0
50,100630105000002,2021-05-10,0
51,100630105000002,2021-05-10,0
52,100630105000002,2021-05-10,0
55,100630105000002,2021-05-10,0
56,100630105000002,2021-05-10,0
57,100630105000002,2021-05-10,0
61,100630105000002,2021-05-10,0
63,100630105000002,2021-05-10,0
64,100630105000002,2021-05-10,0
67,100630105000002,2021-05-10,0
68,100630105000002,2021-05-10,0
69,100630105000002,2021-05-10,0
7,100630105000002,2021-05-10,0
73,100630105000002,2021-05-10,0
74,100630105000002,2021-05-10,0
76,100630105000002,2021-05-10,1
79,100630105000002,2021-05-10,0
8,100630105000002,2021-05-10,0
81,100630105000002,2021-05-10,0
82,100630105000002,2021-05-10,1
84,100630105000002,2021-05-10,0
85,100630105000002,2021-05-10,0
88,100630105000002,2021-05-10,0
89,100630105000002,2021-05-10,0
90,100630105000002,2021-05-10,0
91,100630105000002,2021-05-10,3
95,100630105000002,2021-05-10,0
96,100630105000002,2021-05-10,1
99,100630105000002,2021-05-10,1
220,100630105000002,2021-05-10,0
225,100630105000002,2021-05-10,0
10,100630105000002,2021-05-11,0
100,100630105000002,2021-05-11,1
104,100630105000002,2021-05-11,0
105,100630105000002,2021-05-11,0
106,100630105000002,2021-05-11,0
109,100630105000002,2021-05-11,2
11,100630105000002,2021-05-11,0
114,100630105000002,2021-05-11,0
117,100630105000002,2021-05-11,0
119,100630105000002,2021-05-11,0
121,100630105000002,2021-05-11,0
122,100630105000002,2021-05-11,0
123,100630105000002,2021-05-11,0
130,100630105000002,2021-05-11,0
133,100630105000002,2021-05-11,0
135,100630105000002,2021-05-11,0
136,100630105000002,2021-05-11,0
141,100630105000002,2021-05-11,1
143,100630105000002,2021-05-11,0
144,100630105000002,2021-05-11,0
147,100630105000002,2021-05-11,0
149,100630105000002,2021-05-11,0
15,100630105000002,2021-05-11,0
150,100630105000002,2021-05-11,0
152,100630105000002,2021-05-11,0
156,100630105000002,2021-05-11,0
159,100630105000002,2021-05-11,0
160,100630105000002,2021-05-11,0
162,100630105000002,2021-05-11,0
163,100630105000002,2021-05-11,0
164,100630105000002,2021-05-11,0
166,100630105000002,2021-05-11,0
167,100630105000002,2021-05-11,0
168,100630105000002,2021-05-11,0
170,100630105000002,2021-05-11,1
171,100630105000002,2021-05-11,0
172,100630105000002,2021-05-11,0
173,100630105000002,2021-05-11,0
174,100630105000002,2021-05-11,0
175,100630105000002,2021-05-11,0
179,100630105000002,2021-05-11,0
18,100630105000002,2021-05-11,2
180,100630105000002,2021-05-11,0
181,100630105000002,2021-05-11,0
182,100630105000002,2021-05-11,0
183,100630105000002,2021-05-11,0
184,100630105000002,2021-05-11,0
185,100630105000002,2021-05-11,0
186,100630105000002,2021-05-11,0
188,100630105000002,2021-05-11,0
189,100630105000002,2021-05-11,0
201,100630105000002,2021-05-11,0
202,100630105000002,2021-05-11,0
203,100630105000002,2021-05-11,0
21,100630105000002,2021-05-11,0
213,100630105000002,2021-05-11,0
214,100630105000002,2021-05-11,0
215,100630105000002,2021-05-11,0
216,100630105000002,2021-05-11,0
217,100630105000002,2021-05-11,0
218,100630105000002,2021-05-11,0
219,100630105000002,2021-05-11,0
22,100630105000002,2021-05-11,0
221,100630105000002,2021-05-11,0
26,100630105000002,2021-05-11,0
27,100630105000002,2021-05-11,0
28,100630105000002,2021-05-11,0
29,100630105000002,2021-05-11,0
3,100630105000002,2021-05-11,0
3005,100630105000002,2021-05-11,0
3202,100630105000002,2021-05-11,0
3205,100630105000002,2021-05-11,0
3208,100630105000002,2021-05-11,0
3245,100630105000002,2021-05-11,0
35,100630105000002,2021-05-11,0
36,100630105000002,2021-05-11,0
37,100630105000002,2021-05-11,0
4,100630105000002,2021-05-11,0
4104,100630105000002,2021-05-11,0
4123,100630105000002,2021-05-11,0
4129,100630105000002,2021-05-11,0
4133,100630105000002,2021-05-11,0
4134,100630105000002,2021-05-11,0
42,100630105000002,2021-05-11,0
43,100630105000002,2021-05-11,0
44,100630105000002,2021-05-11,0
45,100630105000002,2021-05-11,0
46,100630105000002,2021-05-11,0
47,100630105000002,2021-05-11,0
4803,100630105000002,2021-05-11,1
4805,100630105000002,2021-05-11,0
4904,100630105000002,2021-05-11,0
4906,100630105000002,2021-05-11,0
5,100630105000002,2021-05-11,0
50,100630105000002,2021-05-11,0
51,100630105000002,2021-05-11,0
52,100630105000002,2021-05-11,0
55,100630105000002,2021-05-11,0
56,100630105000002,2021-05-11,0
57,100630105000002,2021-05-11,0
61,100630105000002,2021-05-11,0
63,100630105000002,2021-05-11,0
64,100630105000002,2021-05-11,0
67,100630105000002,2021-05-11,0
68,100630105000002,2021-05-11,0
69,100630105000002,2021-05-11,0
7,100630105000002,2021-05-11,0
73,100630105000002,2021-05-11,0
74,100630105000002,2021-05-11,0
76,100630105000002,2021-05-11,1
79,100630105000002,2021-05-11,0
8,100630105000002,2021-05-11,0
81,100630105000002,2021-05-11,0
82,100630105000002,2021-05-11,1
84,100630105000002,2021-05-11,0
85,100630105000002,2021-05-11,0
88,100630105000002,2021-05-11,0
89,100630105000002,2021-05-11,0
90,100630105000002,2021-05-11,0
91,100630105000002,2021-05-11,3
95,100630105000002,2021-05-11,0
96,100630105000002,2021-05-11,1
99,100630105000002,2021-05-11,1
220,100630105000002,2021-05-11,0
225,100630105000002,2021-05-11,0
10,100630105000002,2021-05-12,0
100,100630105000002,2021-05-12,1
104,100630105000002,2021-05-12,0
105,100630105000002,2021-05-12,0
106,100630105000002,2021-05-12,0
109,100630105000002,2021-05-12,2
11,100630105000002,2021-05-12,0
114,100630105000002,2021-05-12,0
117,100630105000002,2021-05-12,0
119,100630105000002,2021-05-12,0
121,100630105000002,2021-05-12,0
122,100630105000002,2021-05-12,0
123,100630105000002,2021-05-12,0
130,100630105000002,2021-05-12,0
133,100630105000002,2021-05-12,0
135,100630105000002,2021-05-12,0
136,100630105000002,2021-05-12,0
141,100630105000002,2021-05-12,1
143,100630105000002,2021-05-12,0
144,100630105000002,2021-05-12,0
147,100630105000002,2021-05-12,0
149,100630105000002,2021-05-12,0
15,100630105000002,2021-05-12,0
150,100630105000002,2021-05-12,0
152,100630105000002,2021-05-12,0
156,100630105000002,2021-05-12,0
159,100630105000002,2021-05-12,0
160,100630105000002,2021-05-12,0
162,100630105000002,2021-05-12,0
163,100630105000002,2021-05-12,0
164,100630105000002,2021-05-12,0
166,100630105000002,2021-05-12,0
167,100630105000002,2021-05-12,0
168,100630105000002,2021-05-12,0
170,100630105000002,2021-05-12,1
171,100630105000002,2021-05-12,0
172,100630105000002,2021-05-12,0
173,100630105000002,2021-05-12,0
174,100630105000002,2021-05-12,0
175,100630105000002,2021-05-12,0
179,100630105000002,2021-05-12,0
18,100630105000002,2021-05-12,2
180,100630105000002,2021-05-12,0
181,100630105000002,2021-05-12,0
182,100630105000002,2021-05-12,0
183,100630105000002,2021-05-12,0
184,100630105000002,2021-05-12,0
185,100630105000002,2021-05-12,0
186,100630105000002,2021-05-12,0
188,100630105000002,2021-05-12,0
189,100630105000002,2021-05-12,0
201,100630105000002,2021-05-12,0
202,100630105000002,2021-05-12,0
203,100630105000002,2021-05-12,0
21,100630105000002,2021-05-12,0
213,100630105000002,2021-05-12,0
214,100630105000002,2021-05-12,0
215,100630105000002,2021-05-12,0
216,100630105000002,2021-05-12,0
217,100630105000002,2021-05-12,0
218,100630105000002,2021-05-12,0
219,100630105000002,2021-05-12,0
22,100630105000002,2021-05-12,0
221,100630105000002,2021-05-12,0
26,100630105000002,2021-05-12,0
27,100630105000002,2021-05-12,0
28,100630105000002,2021-05-12,0
29,100630105000002,2021-05-12,0
3,100630105000002,2021-05-12,0
3005,100630105000002,2021-05-12,0
3202,100630105000002,2021-05-12,0
3205,100630105000002,2021-05-12,0
3208,100630105000002,2021-05-12,0
3245,100630105000002,2021-05-12,0
35,100630105000002,2021-05-12,0
36,100630105000002,2021-05-12,0
37,100630105000002,2021-05-12,0
4,100630105000002,2021-05-12,0
4104,100630105000002,2021-05-12,0
4123,100630105000002,2021-05-12,0
4129,100630105000002,2021-05-12,0
4133,100630105000002,2021-05-12,0
4134,100630105000002,2021-05-12,0
42,100630105000002,2021-05-12,0
43,100630105000002,2021-05-12,0
44,100630105000002,2021-05-12,0
45,100630105000002,2021-05-12,0
46,100630105000002,2021-05-12,0
47,100630105000002,2021-05-12,0
4803,100630105000002,2021-05-12,1
4805,100630105000002,2021-05-12,0
4904,100630105000002,2021-05-12,0
4906,100630105000002,2021-05-12,0
5,100630105000002,2021-05-12,0
50,100630105000002,2021-05-12,0
51,100630105000002,2021-05-12,0
52,100630105000002,2021-05-12,0
55,100630105000002,2021-05-12,0
56,100630105000002,2021-05-12,0
57,100630105000002,2021-05-12,0
61,100630105000002,2021-05-12,0
63,100630105000002,2021-05-12,0
64,100630105000002,2021-05-12,0
67,100630105000002,2021-05-12,0
68,100630105000002,2021-05-12,0
69,100630105000002,2021-05-12,0
7,100630105000002,2021-05-12,0
73,100630105000002,2021-05-12,0
74,100630105000002,2021-05-12,0
76,100630105000002,2021-05-12,1
79,100630105000002,2021-05-12,0
8,100630105000002,2021-05-12,0
81,100630105000002,2021-05-12,0
82,100630105000002,2021-05-12,1
84,100630105000002,2021-05-12,0
85,100630105000002,2021-05-12,0
88,100630105000002,2021-05-12,0
89,100630105000002,2021-05-12,0
90,100630105000002,2021-05-12,0
91,100630105000002,2021-05-12,3
95,100630105000002,2021-05-12,0
96,100630105000002,2021-05-12,1
99,100630105000002,2021-05-12,1
220,100630105000002,2021-05-12,0
225,100630105000002,2021-05-12,0
10,100630105000002,2021-05-13,0
100,100630105000002,2021-05-13,1
104,100630105000002,2021-05-13,0
105,100630105000002,2021-05-13,0
106,100630105000002,2021-05-13,0
109,100630105000002,2021-05-13,2
11,100630105000002,2021-05-13,0
114,100630105000002,2021-05-13,0
117,100630105000002,2021-05-13,0
119,100630105000002,2021-05-13,0
121,100630105000002,2021-05-13,0
122,100630105000002,2021-05-13,0
123,100630105000002,2021-05-13,0
130,100630105000002,2021-05-13,0
133,100630105000002,2021-05-13,0
135,100630105000002,2021-05-13,0
136,100630105000002,2021-05-13,0
141,100630105000002,2021-05-13,1
143,100630105000002,2021-05-13,0
144,100630105000002,2021-05-13,0
147,100630105000002,2021-05-13,0
149,100630105000002,2021-05-13,0
15,100630105000002,2021-05-13,0
150,100630105000002,2021-05-13,0
152,100630105000002,2021-05-13,0
156,100630105000002,2021-05-13,0
159,100630105000002,2021-05-13,0
160,100630105000002,2021-05-13,0
162,100630105000002,2021-05-13,0
163,100630105000002,2021-05-13,0
164,100630105000002,2021-05-13,0
166,100630105000002,2021-05-13,0
167,100630105000002,2021-05-13,0
168,100630105000002,2021-05-13,0
170,100630105000002,2021-05-13,1
171,100630105000002,2021-05-13,0
172,100630105000002,2021-05-13,0
173,100630105000002,2021-05-13,0
174,100630105000002,2021-05-13,0
175,100630105000002,2021-05-13,0
179,100630105000002,2021-05-13,0
18,100630105000002,2021-05-13,2
180,100630105000002,2021-05-13,0
181,100630105000002,2021-05-13,0
182,100630105000002,2021-05-13,0
183,100630105000002,2021-05-13,0
184,100630105000002,2021-05-13,0
185,100630105000002,2021-05-13,0
186,100630105000002,2021-05-13,0
188,100630105000002,2021-05-13,0
189,100630105000002,2021-05-13,0
201,100630105000002,2021-05-13,0
202,100630105000002,2021-05-13,0
203,100630105000002,2021-05-13,0
21,100630105000002,2021-05-13,0
213,100630105000002,2021-05-13,0
214,100630105000002,2021-05-13,0
215,100630105000002,2021-05-13,0
216,100630105000002,2021-05-13,0
217,100630105000002,2021-05-13,0
218,100630105000002,2021-05-13,0
219,100630105000002,2021-05-13,0
22,100630105000002,2021-05-13,0
221,100630105000002,2021-05-13,0
26,100630105000002,2021-05-13,0
27,100630105000002,2021-05-13,0
28,100630105000002,2021-05-13,0
29,100630105000002,2021-05-13,0
3,100630105000002,2021-05-13,0
3005,100630105000002,2021-05-13,0
3202,100630105000002,2021-05-13,0
3205,100630105000002,2021-05-13,0
3208,100630105000002,2021-05-13,0
3245,100630105000002,2021-05-13,0
35,100630105000002,2021-05-13,0
36,100630105000002,2021-05-13,0
37,100630105000002,2021-05-13,0
4,100630105000002,2021-05-13,0
4104,100630105000002,2021-05-13,0
4123,100630105000002,2021-05-13,0
4129,100630105000002,2021-05-13,0
4133,100630105000002,2021-05-13,0
4134,100630105000002,2021-05-13,0
42,100630105000002,2021-05-13,0
43,100630105000002,2021-05-13,0
44,100630105000002,2021-05-13,0
45,100630105000002,2021-05-13,0
46,100630105000002,2021-05-13,0
47,100630105000002,2021-05-13,0
4803,100630105000002,2021-05-13,1
4805,100630105000002,2021-05-13,0
4904,100630105000002,2021-05-13,0
4906,100630105000002,2021-05-13,0
5,100630105000002,2021-05-13,0
50,100630105000002,2021-05-13,0
51,100630105000002,2021-05-13,0
52,100630105000002,2021-05-13,0
55,100630105000002,2021-05-13,0
56,100630105000002,2021-05-13,0
57,100630105000002,2021-05-13,0
61,100630105000002,2021-05-13,0
63,100630105000002,2021-05-13,0
64,100630105000002,2021-05-13,0
67,100630105000002,2021-05-13,0
68,100630105000002,2021-05-13,0
69,100630105000002,2021-05-13,0
7,100630105000002,2021-05-13,0
73,100630105000002,2021-05-13,0
74,100630105000002,2021-05-13,0
76,100630105000002,2021-05-13,1
79,100630105000002,2021-05-13,0
8,100630105000002,2021-05-13,0
81,100630105000002,2021-05-13,0
82,100630105000002,2021-05-13,1
84,100630105000002,2021-05-13,0
85,100630105000002,2021-05-13,0
88,100630105000002,2021-05-13,0
89,100630105000002,2021-05-13,0
90,100630105000002,2021-05-13,0
91,100630105000002,2021-05-13,3
95,100630105000002,2021-05-13,0
96,100630105000002,2021-05-13,1
99,100630105000002,2021-05-13,1
220,100630105000002,2021-05-13,0
225,100630105000002,2021-05-13,0
10,100630105000002,2021-05-14,0
100,100630105000002,2021-05-14,1
104,100630105000002,2021-05-14,0
105,100630105000002,2021-05-14,0
106,100630105000002,2021-05-14,0
109,100630105000002,2021-05-14,2
11,100630105000002,2021-05-14,0
114,100630105000002,2021-05-14,0
117,100630105000002,2021-05-14,0
119,100630105000002,2021-05-14,0
121,100630105000002,2021-05-14,0
122,100630105000002,2021-05-14,0
123,100630105000002,2021-05-14,0
130,100630105000002,2021-05-14,0
133,100630105000002,2021-05-14,0
135,100630105000002,2021-05-14,0
136,100630105000002,2021-05-14,0
141,100630105000002,2021-05-14,1
143,100630105000002,2021-05-14,0
144,100630105000002,2021-05-14,0
147,100630105000002,2021-05-14,0
149,100630105000002,2021-05-14,0
15,100630105000002,2021-05-14,0
150,100630105000002,2021-05-14,0
152,100630105000002,2021-05-14,0
156,100630105000002,2021-05-14,0
159,100630105000002,2021-05-14,0
160,100630105000002,2021-05-14,0
162,100630105000002,2021-05-14,0
163,100630105000002,2021-05-14,0
164,100630105000002,2021-05-14,0
166,100630105000002,2021-05-14,0
167,100630105000002,2021-05-14,0
168,100630105000002,2021-05-14,0
170,100630105000002,2021-05-14,1
171,100630105000002,2021-05-14,0
172,100630105000002,2021-05-14,0
173,100630105000002,2021-05-14,0
174,100630105000002,2021-05-14,0
175,100630105000002,2021-05-14,0
179,100630105000002,2021-05-14,0
18,100630105000002,2021-05-14,2
180,100630105000002,2021-05-14,0
181,100630105000002,2021-05-14,0
182,100630105000002,2021-05-14,0
183,100630105000002,2021-05-14,0
184,100630105000002,2021-05-14,0
185,100630105000002,2021-05-14,0
186,100630105000002,2021-05-14,0
188,100630105000002,2021-05-14,0
189,100630105000002,2021-05-14,0
201,100630105000002,2021-05-14,0
202,100630105000002,2021-05-14,0
203,100630105000002,2021-05-14,0
21,100630105000002,2021-05-14,0
213,100630105000002,2021-05-14,0
214,100630105000002,2021-05-14,0
215,100630105000002,2021-05-14,0
216,100630105000002,2021-05-14,0
217,100630105000002,2021-05-14,0
218,100630105000002,2021-05-14,0
219,100630105000002,2021-05-14,0
22,100630105000002,2021-05-14,0
221,100630105000002,2021-05-14,0
26,100630105000002,2021-05-14,0
27,100630105000002,2021-05-14,0
28,100630105000002,2021-05-14,0
29,100630105000002,2021-05-14,0
3,100630105000002,2021-05-14,0
3005,100630105000002,2021-05-14,0
3202,100630105000002,2021-05-14,0
3205,100630105000002,2021-05-14,0
3208,100630105000002,2021-05-14,0
3245,100630105000002,2021-05-14,0
35,100630105000002,2021-05-14,0
36,100630105000002,2021-05-14,0
37,100630105000002,2021-05-14,0
4,100630105000002,2021-05-14,0
4104,100630105000002,2021-05-14,0
4123,100630105000002,2021-05-14,0
4129,100630105000002,2021-05-14,0
4133,100630105000002,2021-05-14,0
4134,100630105000002,2021-05-14,0
42,100630105000002,2021-05-14,0
43,100630105000002,2021-05-14,0
44,100630105000002,2021-05-14,0
45,100630105000002,2021-05-14,0
46,100630105000002,2021-05-14,0
47,100630105000002,2021-05-14,0
4803,100630105000002,2021-05-14,1
4805,100630105000002,2021-05-14,0
4904,100630105000002,2021-05-14,0
4906,100630105000002,2021-05-14,0
5,100630105000002,2021-05-14,0
50,100630105000002,2021-05-14,0
51,100630105000002,2021-05-14,0
52,100630105000002,2021-05-14,0
55,100630105000002,2021-05-14,0
56,100630105000002,2021-05-14,0
57,100630105000002,2021-05-14,0
61,100630105000002,2021-05-14,0
63,100630105000002,2021-05-14,0
64,100630105000002,2021-05-14,0
67,100630105000002,2021-05-14,0
68,100630105000002,2021-05-14,0
69,100630105000002,2021-05-14,0
7,100630105000002,2021-05-14,0
